"provider","prvdr_num","fyb","fybstr","fye","fyestr","status","hospital_name","street_addr","po_box","city","state","zip_code","county","ime1","ime2","ime3","dsh1","dsh2","dsh3","gme_part_a","gme_part_b","beds","bed_days","medicare_days","days","employees","volunteers","medicare_disch","medicaid_disch","discharges"
"152024","152024",2/1/2008,"01-FEB-08",1/31/2009,"31-JAN-09","Settled","REGENCY HOSPITAL OF NW INDIANA          ","4321 FIR STREET  4TH FLOOR              ",,"EAST CHICAGO                            ","IN                                      ","46321                                   ","LAKE                                    ",,,,,,,,,55,20130,14100,17107,146.710006713867,,523,,632
"152025","152025",9/1/2008,"01-SEP-08",8/31/2009,"31-AUG-09","Settled","RENAISSANCE SPECIALTY HOSPITAL          ","3400 WEST COMMUNITY DRIVE               ",,"MUNCIE                                  ","IN                                      ","47304                                   ","DELAWARE                                ",,,,,,,,,32,11680,3646,4548,45.0200004577637,,130,7,180
"152027","152027",9/1/2008,"01-SEP-08",8/31/2009,"31-AUG-09","As Submitted","PROGRESSIVE HOSPITAL OF FORT WAYNE      ","2626 FAIRFIELD ROAD                     ",,"FORT WAYNE                              ","IN                                      ","46807                                   ","ALLEN                                   ",,,,,,,,,24,8760,1807,2869,41.2200012207031,,70,,95
"153025","153025",1/1/2008,"01-JAN-08",12/31/2008,"31-DEC-08","Reopened","HEALTHSOUTH DEACONESS REHAB             ","4100 COVERT AVENUE                      ",,"EVANSVILLE                              ","IN                                      ","47714                                   ","VANDERBURGH                             ",,,,,,,,,80,29280,11188,15833,142.679992675781,,762,32,1071
"153028","153028",1/1/2008,"01-JAN-08",12/31/2008,"31-DEC-08","Reopened","REHABILITATION HOSPITAL OF INDIANA      ","4141 SHORE DRIVE                        ",,"INDIANAPOLIS                            ","IN                                      ","46254                                   ","MARION                                  ",,,,,,,100279,4021,90,32940,11716,25181,276.869995117188,,871,212,1707
"153030","153030",10/1/2007,"01-OCT-07",9/30/2008,"30-SEP-08","Settled","REHABILITATION HOSPITAL OF FT WAYNE     ","7970 WEST JEFFERSON BOULEVARD           ",,"FORT WAYNE                              ","IN                                      ","46804                                   ","ALLEN                                   ",,,,,,,,,36,13176,3630,6422,88.5899963378906,,305,6,562
"153037","153037",1/1/2008,"01-JAN-08",12/31/2008,"31-DEC-08","Reopened","SOUTHERN INDIANA REHAB HOSPITAL         ","3104 BLACKISTON BOULEVARD               ",,"NEW ALBANY                              ","IN                                      ","47150                                   ","FLOYD                                   ",,,,,,,,,38,13908,6237,8936,170.570007324219,,444,26,654
"153039","153039",1/1/2008,"01-JAN-08",12/31/2008,"31-DEC-08","Settled","HRHS SPECIALTY HOSPITAL                 ","829 N. DIXON ROAD                       ",,"KOKOMO                                  ","IN                                      ","46901                                   ","HOWARD                                  ",,,,,,,,,30,10950,6432,7498,157.270004272461,,593,9,687
"153040","153040",1/1/2008,"01-JAN-08",12/31/2008,"31-DEC-08","Settled","DOCTOR S HOSPITAL                       ","411 SOUTH WHITLOCK STREET               ",,"BREMEN                                  ","IN                                      ","45606                                   ","MARSHALL                                ",,,,,,,,,20,7320,3691,5056,45.2200012207031,,243,4,354
"153041","153041",3/11/2008,"11-MAR-08",10/31/2008,"31-OCT-08","Settled","PHYSICIANS HOSPITAL D/B/A RIVERCREST    ","1625 E. JEFFERSON ROAD                  ",,"MISHAWAKA                               ","IN                                      ","46545                                   ","ST. JOSEPH COUNTY                       ",,,,,,,,,30,7050,1147,2061,23.2700004577637,,44,,70
"154005","154005",7/1/2008,"01-JUL-08",6/30/2009,"30-JUN-09","Settled","WABASH VALLEY HOSPITAL                  ","2900 NORTH RIVER ROAD                   ",,"WEST LAFAYETTE                          ","IN                                      ","47906                                   ","TIPPECANOE                              ",,,,,,,,,16,5544,1245,4246,435.890014648438,,172,135,800
"154008","154008",7/1/2008,"01-JUL-08",6/30/2009,"30-JUN-09","Settled","LARUE D CARTER MEMORIAL                 ","402 W WSHINGTON ROOM W353               ","                                        ","INDIANAPOLIS                            ","IN                                      ","46204                                   ","MARION                                  ",,,,,,,,,,,,,,,,,
"154009","154009",7/1/2008,"01-JUL-08",6/30/2009,"30-JUN-09","Settled","HAMILTON CENTER  INC                    ","620 EIGHTH AVENUE                       ",,"TERRE HAUTE                             ","IN                                      ","47804                                   ","VIGO                                    ",,,,,,,,,16,5840,1300,5108,609,,152,219,807
"154011","154011",7/1/2008,"01-JUL-08",6/30/2009,"30-JUN-09","Settled","COMMUNITY MENTAL HEALTH CENTER          ","285 BIELBY ROAD                         ",,"LAWRENCEBURG                            ","IN                                      ","47025                                   ","DEARBORN                                ",,,,,,,,,16,5840,639,2455,224.520004272461,,85,42,470
"154014","154014",7/1/2008,"01-JUL-08",6/30/2009,"30-JUN-09","Settled","THE OTIS R. BOWEN CENTER                ","850 N. HARRISON                         ",,"WARSAW                                  ","IN                                      ","46580                                   ","KOSCIUSKO                               ",,,,,,,,,16,5840,832,4184,415,,157,145,948
"154017","154017",7/1/2008,"01-JUL-08",6/30/2009,"30-JUN-09","Settled","QUINCO CONSULTING CENTER                ","720 N. MARR ROAD                        ","                                        ","COLUMBUS                                ","IN                                      ","47201                                   ","BARTHOLOMEW                             ",,,,,,,,,,,,,,,,,
"154018","154018",7/1/2008,"01-JUL-08",6/30/2009,"30-JUN-09","Settled","RICHMOND STATE HOSPITAL                 ","498 N.W. 18TH                           ",,"RICHMOND                                ","IN                                      ","47374                                   ","WAYNE                                   ",,,,,,,,,30,10950,201,9498,54,,16,29,499
"154019","154019",7/1/2008,"01-JUL-08",6/30/2009,"30-JUN-09","Settled","MADISON STATE HOSPITAL                  ","711 GREEN ROAD                          ",,"MADISON                                 ","IN                                      ","47250                                   ","JEFFERSON                               ",,,,,,,,,150,54750,302,48294,375.100006103516,,10,1,34
"154020","154020",7/1/2008,"01-JUL-08",6/30/2009,"30-JUN-09","Settled","SOUTHLAKE MENTAL HEALTH CENTER          ","8555 TAFT STREET                        ",,"MERRILLVILLE                            ","IN                                      ","46410                                   ","LAKE                                    ",,,,,,,,,16,5840,857,3127,218.25,,74,70,415
"154021","154021",7/1/2008,"01-JUL-08",6/30/2009,"30-JUN-09","Settled","GRANT BLACKFORD MENTAL HEALTH  INC.     ","505 WABASH AVENUE                       ",,"MARION                                  ","IN                                      ","46952                                   ","GRANT                                   ",,,,,,,,,16,5840,917,3450,167.089996337891,,141,348,647
"154024","154024",8/1/2008,"01-AUG-08",7/31/2009,"31-JUL-09","Settled","VALLE VISTA HOSPITAL                    ","898 EAST MAIN STREET                    ",,"GREENWOOD                               ","IN                                      ","46143                                   ","JOHNSON                                 ",,,,,,,,,48,17520,1437,12150,109.389999389648,,185,151,1844
"154031","154031",7/1/2008,"01-JUL-08",6/30/2009,"30-JUN-09","Settled","OAKLAWN PSYCHIATRIC CENTER  INC.        ","330 LAKEVIEW DRIVE                      ","809                                     ","GOSHEN                                  ","IN                                      ","46527-0809                              ","ELKHART                                 ",,,,,,,,,16,5840,1651,4533,423.420013427734,,183,152,789
"154034","154034",1/1/2008,"01-JAN-08",6/30/2008,"30-JUN-08","Settled","FAIRBANKS                               ","8102 CLEARVISTA PARKWAY                 ",,"INDIANAPOLIS                            ","IN                                      ","46256                                   ","MARION                                  ",,,,,,,,,86,15652,1113,11159,180.539993286133,,134,,2198
"154034","154034",7/1/2008,"01-JUL-08",6/30/2009,"30-JUN-09","Settled","FAIRBANKS                               ","8102 CLEARVISTA PARKWAY                 ",,"INDIANAPOLIS                            ","IN                                      ","46256                                   ","MARION                                  ",,,,,,,,,86,31390,2360,18378,182.919998168945,,294,2,1565
"154035","154035",7/1/2008,"01-JUL-08",6/30/2009,"30-JUN-09","Settled","FOUR COUNTY COUNSELING CENTER           ","1015 MICHIGAN AVENUE                    ",,"LOGANSPORT                              ","IN                                      ","46947                                   ","CASS                                    ",,,,,,,,,15,5475,631,2172,220.119995117188,,114,91,485
"154040","154040",7/1/2008,"01-JUL-08",6/30/2009,"30-JUN-09","Settled","MADISON HOSPITAL CORPORATION            ","403 EAST MADISON ST                     ",,"SOUTH BEND                              ","IN                                      ","46617                                   ","ST. JOSEPH                              ",,,,,,,,,140,51100,10319,22416,989.669982910156,,709,196,2301
"154041","154041",1/1/2008,"01-JAN-08",12/31/2008,"31-DEC-08","Settled","BHC MEADOWS HOSPITAL                    ","3600 NORTH PROW ROAD                    ",,"BLOOMINGTON                             ","IN                                      ","47404                                   ","MONROE                                  ",,,,,,,,,38,13482,394,6717,76.3300018310547,,50,105,1047
"154047","154047",9/1/2008,"01-SEP-08",8/31/2009,"31-AUG-09","Reopened","MICHIANA BEHAVIORAL HEALTH CTR          ","1800 NORTH OAK ROAD                     ",,"PLYMOUTH                                ","IN                                      ","46563-                                  ","MARSHALL                                ",,,,,,,,,51,18615,1861,10807,88.2900009155273,,189,406,1271
"154048","154048",7/1/2008,"01-JUL-08",6/30/2009,"30-JUN-09","Settled","ST. JOHN S REGIONAL MEDICAL CENTER      ","2223 POSHARD DRIVE                      ","                                        ","COLUMBUS                                ","IN                                      ","47203                                   ","BARTHOLOWMEW                            ",,,,,,,,,,,,,,,,,
"154049","154049",7/1/2008,"01-JUL-08",6/30/2009,"30-JUN-09","Settled","RIVERSIDE CORPORATION                   ","533 NILES AVE                           ",,"SOUTH BEND                              ","IN                                      ","46617                                   ","ST JOSEPH                               ",,,,,,,,,16,5840,635,4870,17.75,,58,258,437
"154050","154050",7/1/2008,"01-JUL-08",6/30/2009,"30-JUN-09","Settled","NORTHEASTERN CENTER                     ","220 S. MAIN ST.                         ","817                                     ","KENDALLVILLE                            ","IN                                      ","46755                                   ","NOBLE                                   ",,,,,,,,,16,5475,924,3609,193.139999389648,,119,92,596
"154051","154051",1/1/2008,"01-JAN-08",12/31/2008,"31-DEC-08","Settled","WELLSTONE REGIONAL HOSPITAL             ","2700 VISSING PARK ROAD                  ",,"JEFFERSONVILLE                          ","IN                                      ","47130                                   ","CLARK                                   ",,,,,,,,,74,27084,5256,21063,159.669998168945,,450,122,2323
"154052","154052",7/1/2008,"01-JUL-08",6/30/2009,"30-JUN-09","Reopened","PORTER-STARKE SERVICES  INC             ","701 WALL ST                             ",,"VALPARAISO                              ","IN                                      ","46385                                   ","PORTER                                  ",,,,,,,,,16,5840,740,2912,184.710006713867,,140,106,619
"154053","154053",5/6/2008,"06-MAY-08",6/30/2008,"30-JUN-08","Settled","MERIDIAN SERVICES CORP                  ","2401 W. UNIVERSITY AVENUE               ",,"MUNCIE                                  ","IN                                      ","47303                                   ","DELAWARE                                ",,,,,,,,,16,896,59,167,17.5,,7,1,14
"154053","154053",7/1/2008,"01-JUL-08",6/30/2009,"30-JUN-09","Settled","MERIDIAN SERVICES CORP                  ","2401 W. UNIVERSITY AVENUE               ",,"MUNCIE                                  ","IN                                      ","47303                                   ","DELAWARE                                ",,,,,,,,,20,7300,1595,2563,17.5,,124,,206
"160001","160001",11/1/2007,"01-NOV-07",10/31/2008,"31-OCT-08","Settled","MARSHALLTOWN MEDICAL & SURGICAL CTR     ","3 SOUTH 4TH AVENUE                      ",,"MARSHALLTOWN                            ","IA                                      ","50158                                   ","MARSHALL                                ",,,,581621,,,,,99,36234,6136,13400,494.25,,1525,940,3969
"160005","160005",7/1/2008,"01-JUL-08",6/30/2009,"30-JUN-09","Reopened","ST. ANTHONY REGIONAL HOSPITAL           ","311 SOUTH CLARK STREET                  ",,"CARROLL                                 ","IA                                      ","51401                                   ","CARROLL                                 ",,,,,,,,,59,21535,7225,11381,375.390014648438,,999,326,1995
"160008","160008",10/1/2007,"01-OCT-07",9/30/2008,"30-SEP-08","Settled","KEOKUK  AREA HOSPITAL                   ","1600 MORGAN STREET                      ",,"KEOKUK                                  ","IA                                      ","52632                                   ","LEE                                     ",,,,,,,,,49,17934,6533,10239,315.899993896484,,1356,546,2815
"160013","160013",7/1/2008,"01-JUL-08",6/30/2009,"30-JUN-09","Settled","UNITY HEALTH CARE                       ","1518 MULBERRY                           ",,"MUSCATINE                               ","IA                                      ","52761                                   ","MUSCATINE                               ",,,,441117,,,,,47,17155,2643,5516,387.920013427734,,650,598,1520
"160016","160016",1/1/2008,"01-JAN-08",12/31/2008,"31-DEC-08","Reopened","TRINITY REGIONAL MEDICAL CENTER         ","802 SOUTH KENYON ROAD                   ",,"FORT DODGE                              ","IA                                      ","50501                                   ","WEBSTER                                 ",,231542,,1131950,,,69127,25367,116,42456,15434,23694,827.280029296875,,3295,872,5780
"160024","160024",1/1/2008,"01-JAN-08",12/31/2008,"31-DEC-08","Reopened","IOWA LUTHERAN HOSPITAL                  ","700 EAST UNIVERSITY                     ",,"DES MOINES                              ","IA                                      ","50316                                   ","POLK                                    ",,913621,,2561362,,,553932,121066,142,52161,16088,34998,1201.35998535156,,3029,1404,8272
"160028","160028",7/1/2008,"01-JUL-08",6/30/2009,"30-JUN-09","Reopened","MERCY HOSPITAL COUNCIL BLUFFS           ","800 MERCY DRIVE                         ",,"COUNCIL BLUFFS                          ","IA                                      ","51502                                   ","POTTAWATTAMIE                           ",,,,3353538,,,,,214,78110,11814,30437,641.760009765625,,2543,1972,8541
"160029","160029",7/1/2008,"01-JUL-08",6/30/2009,"30-JUN-09","Settled","MERCY HOSPITAL IOWA CITY                ","500 E MARKET ST                         ",,"IOWA CITY                               ","IA                                      ","52245                                   ","JOHNSON                                 ",,23239,,,,,18630,5210,218,79570,18084,34190,944.909973144531,,3385,832,7500
"160030","160030",7/1/2008,"01-JUL-08",6/30/2009,"30-JUN-09","Settled","MARY GREELEY MEDICAL CENTER             ","1111 DUFF AVENUE                        ",,"AMES                                    ","IA                                      ","50010                                   ","STORY                                   ",,,,,,,,,149,54385,17318,33279,974.289978027344,,3780,884,8794
"160032","160032",7/1/2008,"01-JUL-08",6/30/2009,"30-JUN-09","Reopened","SKIFF MEDICAL CENTER                    ","204 N. 4TH AVE. EAST                    ",,"NEWTON                                  ","IA                                      ","50208                                   ","JASPER                                  ",,,,190446,,,,,48,17520,4570,7576,314.190002441406,,1029,377,2083
"160033","160033",7/1/2008,"01-JUL-08",6/30/2009,"30-JUN-09","Settled w/Audit","GENESIS MEDICAL CENTER                  ","1227 EAST RUSHOLME                      ",,"DAVENPORT                               ","IA                                      ","52803                                   ","SCOTT                                   ",,1274724,,3917696,,,532618,135413,336,122640,34751,74318,1756.44995117188,,8421,1938,17753
"160040","160040",7/1/2008,"01-JUL-08",6/30/2009,"30-JUN-09","Settled","SARTORI MEMORIAL HOSPITAL               ","515 COLLEGE STREET                      ",,"CEDAR FALLS                             ","IA                                      ","50613                                   ","BLACKHAWK                               ",,,,,,,,,46,16790,2753,4536,217.300003051758,,577,40,1132
"160045","160045",1/1/2008,"01-JAN-08",12/31/2008,"31-DEC-08","Reopened","ST. LUKE S METHODIST HOSPITAL           ","1026 A AVENUE N.E.                      ","3026                                    ","CEDAR RAPIDS                            ","IA                                      ","52406-3026                              ","LINN                                    ",,590448,,4263688,,,354527,103619,296,108397,21939,60042,2046.7099609375,,4816,3007,16507
"160047","160047",1/1/2008,"01-JAN-08",12/31/2008,"31-DEC-08","Reopened","JENNIE EDMUNDSON MEMORIAL               ","933 EAST PIERCE STREET                  ",,"COUNCIL BLUFFS                          ","IA                                      ","51503                                   ","POTTAWATTAMIE                           ",,,,597203,,,5779,2278,140,49860,11852,25659,644.200012207031,,2334,1062,5815
"160057","160057",7/1/2008,"01-JUL-08",6/30/2009,"30-JUN-09","Settled","GREAT RIVER MEDICAL CENTER              ","1221 SOUTH GEAR AVENUE                  ",,"WEST BURLINGTON                         ","IA                                      ","52655                                   ","DES MOINES                              ",,,,1638838,,,,,138,50370,14869,28520,1051.86999511719,,3052,1180,6384
"160058","160058",7/1/2008,"01-JUL-08",6/30/2009,"30-JUN-09","Settled w/Audit","UNIV OF IOWA HOSP & CLINIC              ","200 HAWKINS DRIVE 1353 JCP              ",,"IOWA CITY                               ","IA                                      ","52242                                   ","JOHNSON                                 ",,22986859,,18685217,,,5748169,2687640,611,220229,48000,172062,7001.490234375,,6854,7387,27309
"160064","160064",7/1/2008,"01-JUL-08",6/30/2009,"30-JUN-09","Settled w/Audit","MERCY MEDICAL CENTER - NORTH IOWA       ","1000 4TH STREET SW.                     ",,"MASON CITY                              ","IA                                      ","50401                                   ","CERRO GORDO                             ",,2283344,,2957011,,,729968,387606,211,77015,24978,45145,2026.85998535156,,6374,1148,13053
"160067","160067",7/1/2008,"01-JUL-08",6/30/2009,"30-JUN-09","Reopened","COVENANT MEDICAL CENTER                 ","3421 WEST 9TH STREET                    ",,"WATERLOO                                ","IA                                      ","50702                                   ","BLACK HAWK                              ",,555675,,2229842,,,273026,162279,179,65335,11468,33353,1721.22998046875,,2700,1520,7569
"160069","160069",7/1/2008,"01-JUL-08",6/30/2009,"30-JUN-09","Settled","MERCY MEDICAL CENTER                    ","250 MERCY DRIVE                         ",,"DUBUQUE                                 ","IA                                      ","52001                                   ","DUBUQUE                                 ",,,,,,,,,172,62780,15767,26709,862.840026855469,,4026,453,7783
"160079","160079",7/1/2008,"01-JUL-08",6/30/2009,"30-JUN-09","Settled","MERCY MEDICAL CENTER                    ","701 10TH STREET SE                      ",,"CEDAR RAPIDS                            ","IA                                      ","52403                                   ","LINN                                    ",,218807,,,,,148956,65176,210,76650,19317,39548,1530.41003417969,,4168,863,9367
"160080","160080",7/1/2008,"01-JUL-08",6/30/2009,"30-JUN-09","Settled w/Audit","MERCY MEDICAL CENTER                    ","1410 NORTH FORTH STREET                 ",,"CLINTON                                 ","IA                                      ","52732                                   ","CLINTON                                 ",,,,1221299,,,,,132,48180,11629,20072,560.059997558594,,2672,993,5010
"160082","160082",1/1/2008,"01-JAN-08",12/31/2008,"31-DEC-08","Reopened","IOWA METHODIST MEDICAL CENTER           ","1200 PLEASANT STREET                    ",,"DES MOINES                              ","IA                                      ","50309                                   ","POLK                                    ",,4334816,,3751856,,,2415629,510232,416,152256,49691,118229,2285.89990234375,,8199,3456,24099
"160083","160083",7/1/2008,"01-JUL-08",6/30/2009,"30-JUN-09","Reopened","MERCY MEDICAL CENTER-DES MOINES         ","1111 6TH AVENUE                         ",,"DES MOINES                              ","IA                                      ","50314                                   ","POLK                                    ",,4110152,,10608387,,,1566320,313817,573,210445,61184,159127,4635.89013671875,,11882,5766,32376
"160089","160089",4/1/2008,"01-APR-08",3/31/2009,"31-MAR-09","Settled","OTTUMWA REGIONAL HEALTH CENTER          ","1001 EAST PENNSYLVANIA STREET           ",,"OTTUMWA                                 ","IA                                      ","52501                                   ","WAPELLA                                 ",,,,1354548,,,,,88,32120,7439,14749,621.049987792969,,1812,741,3629
"160101","160101",7/1/2008,"01-JUL-08",6/30/2009,"30-JUN-09","Settled w/Audit","BROADLAWNS MEDICAL CENTER               ","1801 HICKMAN ROAD                       ",,"DES MOINES                              ","IA                                      ","50314                                   ","POLK                                    ",,366954,,220143,,,237931,198327,65,23380,1416,9618,800.510009765625,,331,1910,3206
"160104","160104",1/1/2008,"01-JAN-08",12/31/2008,"31-DEC-08","Reopened","TRINITY AT TERRACE PARK                 ","4500 UTICA RIDGE ROAD                   ",,"BETTENDORF                              ","IA                                      ","52722                                   ","SCOTT                                   ",,300766,,520026,,,136635,67031,69,25254,4678,10181,229.630004882812,,1441,413,3193
"160110","160110",1/1/2008,"01-JAN-08",12/31/2008,"31-DEC-08","Reopened","ALLEN MEMORIAL HOSPITAL                 ","1825 LOGAN AVENUE                       ",,"WATERLOO                                ","IA                                      ","50703                                   ","BLACK HAWK                              ",,552127,,3216690,,,279321,101462,190,69540,24600,45122,1163.56005859375,,5606,1900,11101
"160112","160112",7/1/2008,"01-JUL-08",6/30/2009,"30-JUN-09","Settled","SPENCER MUNICIPAL HOSPITAL              ","1200 FIRST AVENUE EAST                  ",,"SPENCER                                 ","IA                                      ","51301                                   ","CLAY                                    ",,,,,,,,,64,23360,7035,10854,419.070007324219,,1373,212,2447
"160117","160117",1/1/2008,"01-JAN-08",12/31/2008,"31-DEC-08","Reopened","THE FINLEY HOSPITAL                     ","350 NORTH GRANDVIEW AVENUE              ",,"DUBUQUE                                 ","IA                                      ","52001                                   ","DUBUQUE                                 ",,,,635952,,,,,96,35136,9945,17511,516.659973144531,,2216,389,4192
"160122","160122",10/1/2007,"01-OCT-07",9/30/2008,"30-SEP-08","Settled","FORT MADISON COMMUNITY HOSPITAL         ","HIGHWAY 61 WEST                         ","174                                     ","FORT MADISON                            ","IA                                      ","52627                                   ","LEE                                     ",,,,212199,,,,,50,18300,6615,9824,370.200012207031,,1019,247,2178
"160124","160124",7/1/2008,"01-JUL-08",6/30/2009,"30-JUN-09","Settled","LAKES REGIONAL HEALTHCARE               ","HIGHWAY 71 SOUTH                        ","AB                                      ","SPIRIT LAKE                             ","IA                                      ","51360                                   ","DICKINSON                               ",,,,,,,,,44,16060,4342,6331,192.270004272461,,810,227,1400
"160146","160146",1/1/2008,"01-JAN-08",12/31/2008,"31-DEC-08","Reopened","ST. LUKE S REG L MEDICAL CENTER         ","2720 STONE PARK BLVD                    ","2000                                    ","SIOUX CITY                              ","IA                                      ","51104                                   ","WOODBURY                                ",,369132,,2736404,,,349313,76718,161,58926,11621,34720,916.710021972656,,2386,3205,8091
"160147","160147",1/1/2008,"01-JAN-08",12/31/2008,"31-DEC-08","Reopened","GRINNELL REGIONAL MEDICAL CENTER        ","210 FOURTH AVE                          ","780                                     ","GRINNELL                                ","IA                                      ","50112                                   ","POWESHEIK                               ",,,,,,,,,49,17934,3921,7400,373.799987792969,,925,170,1907
"160153","160153",7/1/2008,"01-JUL-08",6/30/2009,"30-JUN-09","Settled","MERCY MEDICAL CENTER                    ","801 FIFTH STREET                        ",,"SIOUX CITY                              ","IA                                      ","51101                                   ","WOODBURY                                ",,530400,,1050832,,,302503,59751,205,74825,24715,46889,1097.38000488281,,4830,1064,10036
"161300","161300",7/1/2008,"01-JUL-08",6/30/2009,"30-JUN-09","Settled","BAUM HARMON MERCY HOSPITAL              ","255 N. WELCH AVENUE                     ",,"PRIMGHAR                                ","IA                                      ","51245                                   ","O BRIEN                                 ",,,,,,,,,14,5110,414,625,45.7700004577637,,98,3,151
"161301","161301",7/1/2008,"01-JUL-08",6/30/2009,"30-JUN-09","Settled","BELMOND MEDICAL CENTER                  ","403 FIRST STREET SE                     ",,"BELMOND                                 ","IA                                      ","50421                                   ","WRIGHT                                  ",,,,,,,,,22,8030,1422,1660,75.4300003051758,,168,7,244
"161302","161302",7/1/2008,"01-JUL-08",6/30/2009,"30-JUN-09","Reopened","WRIGHT MEDICAL CENTER                   ","1316 SOUTH MAIN                         ",,"CLARION                                 ","IA                                      ","50525                                   ","WRIGHT                                  ",,,,,,,,,25,9125,2244,4325,203.630004882812,,550,164,1335
"161303","161303",7/1/2008,"01-JUL-08",6/30/2009,"30-JUN-09","Settled","GRUNDY COUNTY MEM. HOSPITAL             ","201 EAST J AVENUE                       ",,"GRUNDY CENTER                           ","IA                                      ","50638                                   ","GRUNDY                                  ",,,,,,,,,25,9125,1274,1890,90.1699981689453,,113,6,204
"161304","161304",7/1/2008,"01-JUL-08",6/30/2009,"30-JUN-09","Reopened","ALEGENT HEALTH MERCY HOSPITAL           ","603 ROSARY DRIVE                        ",,"CORNING                                 ","IA                                      ","50841-1414                              ","ADAMS                                   ",,,,,,,,,22,8030,1535,1975,92.5100021362305,,229,12,302
"161305","161305",7/1/2008,"01-JUL-08",6/30/2009,"30-JUN-09","Settled","POCAHONTAS COMMUNITY HOSPITAL           ","606 NW 7TH STREET                       ",,"POCAHONTAS                              ","IA                                      ","50574                                   ","POCAHONTAS                              ",,,,,,,,,25,9125,1013,1255,55.1500015258789,,154,1,186
"161306","161306",1/1/2008,"01-JAN-08",12/31/2008,"31-DEC-08","Settled","JONES REGIONAL MEDICAL CTR              ","104 BROADWAY PLACE                      ",,"ANAMOSA                                 ","IA                                      ","52205                                   ","JONES                                   ",,,,,,,,,25,9150,1541,2279,81.2300033569336,,219,11,327
"161307","161307",7/1/2008,"01-JUL-08",6/30/2009,"30-JUN-09","Settled","HANCOCK COUNTY MEMORIAL HOSPITAL        ","531 SECOND STREET NORTHWEST             ",,"BRITT                                   ","IA                                      ","50423                                   ","HANCOCK                                 ",,,,,,,,,25,9125,1631,2643,106.98999786377,,265,3,336
"161308","161308",7/1/2008,"01-JUL-08",6/30/2009,"30-JUN-09","Settled","FRANKLIN GENERAL HOSPITAL               ","1720 CENTRAL AVE EAST                   ",,"HAMPTON                                 ","IA                                      ","50441                                   ","FRANKLIN                                ",,,,,,,,,25,9125,1566,2042,83.9800033569336,,164,4,233
"161309","161309",7/1/2008,"01-JUL-08",6/30/2009,"30-JUN-09","Reopened","ALEGENT HEALTH COMMUNITY HOSPITAL       ","631 N 8TH STREET                        ",,"MISSOURI VALLEY                         ","IA                                      ","51555-1197                              ","HARRISON                                ",,,,,,,,,25,9125,2475,3169,127.930000305176,,550,37,768
"161310","161310",7/1/2008,"01-JUL-08",6/30/2009,"30-JUN-09","Reopened","ADAIR COUNTY MEMORIAL HOSPITAL          ","609 EAST KENT                           ",,"GREENFIELD                              ","IA                                      ","50849                                   ","ADAIR                                   ",,,,,,,,,18,6570,880,1074,66.8300018310547,,169,13,226
"161311","161311",7/1/2008,"01-JUL-08",6/30/2009,"30-JUN-09","Settled","HAWARDEN COMMUNITY HOSPITAL             ","1111 11TH STREET                        ",,"HAWARDEN                                ","IA                                      ","51023                                   ","SIOUX                                   ",,,,,,,,,25,9125,352,541,51.0099983215332,,68,5,114
"161312","161312",7/1/2008,"01-JUL-08",6/30/2009,"30-JUN-09","Settled","GUTTENBERG MUNICIPAL HOSPITAL           ","2ND AND MAIN STREETS                    ",,"GUTTENBERG                              ","IA                                      ","52052                                   ","CLAYTON                                 ",,,,,,,,,25,9125,1596,2045,75.629997253418,,284,53,424
"161313","161313",7/1/2008,"01-JUL-08",6/30/2009,"30-JUN-09","Settled","DE WITT COMMUNITY HOSPITAL              ","1118 ELEVENTH ST                        ",,"DEWITT                                  ","IA                                      ","52742                                   ","CLINTON                                 ",,,,,,,,,13,4745,1482,1766,101.459999084473,,139,6,280
"161314","161314",7/1/2008,"01-JUL-08",6/30/2009,"30-JUN-09","Settled","GUTHRIE COUNTY HOSPITAL                 ","710 NORTH 12TH STREET                   ",,"GUTHRIE CENTER                          ","IA                                      ","50115                                   ","GUTHRIE                                 ",,,,,,,,,25,9125,1797,2212,117.190002441406,,236,7,356
"161315","161315",7/1/2008,"01-JUL-08",6/30/2009,"30-JUN-09","Settled","KEOKUK COUNTY HEALTH CENTER             ","R.R. 3                                  ",,"SIGOURNEY                               ","IA                                      ","52591                                   ","KEOKUK                                  ",,,,,,,,,50,18250,770,2706,60,,52,8,82
"161316","161316",1/1/2008,"01-JAN-08",12/31/2008,"31-DEC-08","Settled","PALMER LUTHERAN HEALTH CENTER           ","112 JEFFERSON STREET                    ",,"WEST UNION                              ","IA                                      ","52175-1022                              ","FAYETTE                                 ",,,,,,,,,25,9150,1445,2259,127.459999084473,,173,100,439
"161317","161317",7/1/2008,"01-JUL-08",6/30/2009,"30-JUN-09","Settled","MARENGO MEMORIAL HOSPITAL               ","300 WEST MAY STREET                     ",,"MARENGO                                 ","IA                                      ","52301                                   ","IOWA                                    ",,,,,,,,,25,9125,1836,4193,110,,119,2,186
"161318","161318",7/1/2008,"01-JUL-08",6/30/2009,"30-JUN-09","Settled","VETERANS MEMORIAL HOSPITAL              ","40 FIRST ST. S.E.                       ",,"WAUKON                                  ","IA                                      ","52172                                   ","ALLAMAKEE                               ",,,,,,,,,25,9125,2017,3042,107.73999786377,,359,62,682
