"provider","prvdr_num","fyb","fybstr","fye","fyestr","status","hospital_name","street_addr","po_box","city","state","zip_code","county","ime1","ime2","ime3","dsh1","dsh2","dsh3","gme_part_a","gme_part_b","beds","bed_days","medicare_days","days","employees","volunteers","medicare_disch","medicaid_disch","discharges"
"110150","110150",10/1/2003,"01-OCT-03",9/30/2004,"30-SEP-04","Settled","OCONEE REGIONAL MEDICAL CENTER          ","821 N. COBB STREET                      ","690                                     ","MILLEDGEVILLE                           ","GA                                      ","31061-                                  ","BALDWIN                                 ",,,,1172727,,,,,102,37332,11110,22323,705,,2032,1443,4713
"110153","110153",3/1/2004,"01-MAR-04",2/28/2005,"28-FEB-05","Reopened","PERRY HOSPITAL                          ","1120 MORNINGSIDE DRIVE                  ",,"PERRY                                   ","GA                                      ","31069                                   ","HOUSTON                                 ",,,,309874,,,,,39,14235,5180,8185,200.580001831055,,894,161,1740
"110161","110161",10/1/2003,"01-OCT-03",9/30/2004,"30-SEP-04","Reopened","NORTHSIDE HOSPITAL                      ","1000 JOHNSON FERRY ROAD  NE             ",,"ATLANTA                                 ","GA                                      ","30042                                   ","FULTON                                  ",,,,1563765,,,,,444,162504,16946,192295,3682.2099609375,,2920,8111,34367
"110163","110163",5/1/2004,"01-MAY-04",4/30/2005,"30-APR-05","Reopened","PALMYRA MEDICAL CENTER                  ","2000 PALMYRA ROAD                       ",,"ALBANY                                  ","GA                                      ","31703                                   ","DOUGHERTY                               ",,,,1565409,,,,,167,61273,11268,17688,351.380004882812,,1869,306,2952
"110164","110164",7/1/2004,"01-JUL-04",6/30/2005,"30-JUN-05","Reopened","COLISEUM MEDICAL CENTER                 ","350 HOSPITAL DRIVE                      ",,"MACON                                   ","GA                                      ","31203                                   ","BIBB                                    ",,,,4107458,,,,,185,67565,20567,39507,693.840026855469,652,3542,1874,7169
"110165","110165",7/1/2004,"01-JUL-04",6/30/2005,"30-JUN-05","Reopened","SOUTHERN REGIONAL MEDICAL CENER         ","S-3                                     ",,"RIVERDALE                               ","GA                                      ","30274-                                  ","CLAYTON                                 ",,,,6769888,,,,,267,97455,28981,85779,1893.75,,4837,8377,16600
"110168","110168",7/1/2004,"01-JUL-04",6/30/2005,"30-JUN-05","Reopened","REDMOND REGIONAL MEDICAL CENTER         ","501 REDMOND ROAD                        ",,"ROME                                    ","GA                                      ","30161                                   ","FLOYD                                   ",,,,1591857,,,,,164,59860,32627,51792,963.210021972656,,6665,582,11371
"110172","110172",1/1/2004,"01-JAN-04",12/31/2004,"31-DEC-04","Reopened","EMORY DUNWOODY MEDICAL CENTER           ","4575 NORTH SHALLOWFORD ROAD             ",,"ATLANTA                                 ","GA                                      ","30338                                   ","DEKALB                                  ",,121144,,1211786,,,97695,20165,134,49044,3215,14884,296.600006103516,,782,1649,3765
"110177","110177",4/1/2004,"01-APR-04",3/31/2005,"31-MAR-05","Reopened","DOCTORS OF AUGUSTA HOSPITAL             ","3651 WHEELER ROAD                       ",,"AUGUSTA                                 ","GA                                      ","30909                                   ","RICHMOND                                ",,,,4499709,,,,,216,78840,22621,52725,999.549987792969,,3395,2964,10242
"110183","110183",1/1/2004,"01-JAN-04",12/31/2004,"31-DEC-04","Settled","EMORY-ADVENTIST HOSPITAL                ","3949 SOUTH COBB DRIVE                   ",,"SMYRNA                                  ","GA                                      ","30080                                   ","COBB                                    ",,,,238316,,,,,73,26718,4407,8563,256.920013427734,,1007,152,1976
"110184","110184",7/1/2004,"01-JUL-04",6/30/2005,"30-JUN-05","Settled","DOUGLAS HOSPITAL                        ","8954 HOSPITAL DRIVE                     ",,"DOUGLASVILLE                            ","GA                                      ","30134                                   ","DOUGLAS                                 ",,,,952219,,,,,84,30660,10465,20233,453.040008544922,,2145,844,5345
"110186","110186",1/1/2004,"01-JAN-04",12/31/2004,"31-DEC-04","Reopened","DOCTORS HOSPITAL OF COLUMBUS            ","616 WEST 19TH STREET                    ",,"COLUMBUS                                ","GA                                      ","31902                                   ","MUSCOGEE                                ",,,,1890296,,,,,171,56556,13795,30195,555.780029296875,,2239,811,6007
"110187","110187",7/1/2004,"01-JUL-04",6/30/2005,"30-JUN-05","Settled","CHESTATEE REGIONAL HOSPITAL             ","1111 MOUNTAIN DRIVE                     ",,"DAHLONEGA                               ","GA                                      ","30533                                   ","LUMPKIN                                 ",,,,558360,,,,,49,17885,3911,7158,164.039993286133,,857,713,1685
"110189","110189",1/1/2004,"01-JAN-04",12/31/2004,"31-DEC-04","Reopened","FANNIN REGIONAL HOSPITAL                ","2855 OLD HIGHWAY 5  NORTH               ",,"BLUE RIDGE                              ","GA                                      ","30513                                   ","FANNIN                                  ",,,,656422,,,,,34,12444,5882,9663,1898.09997558594,,1335,433,2624
"110190","110190",1/1/2004,"01-JAN-04",12/31/2004,"31-DEC-04","Settled","FLINT RIVER COMMUNITY HOSPITAL          ","509 SUMTER STREET                       ",,"MONTEZUMA                               ","GA                                      ","31063                                   ","MACON                                   ",,,,279756,,,,,49,17934,3324,5449,121.589996337891,,704,221,1254
"110191","110191",7/1/2004,"01-JUL-04",6/30/2005,"30-JUN-05","Settled","HENRY MEDICAL CENTER                    ","1133 EAGLES LANDING                     ",,"STOCKBRIDGE                             ","GA                                      ","30281                                   ","HENRY                                   ",,,,2589082,,,,,144,52560,20485,49213,893.780029296875,,3666,2463,12024
"110192","110192",9/1/2004,"01-SEP-04",8/31/2005,"31-AUG-05","Reopened","EMORY EASTSIDE MEDICAL CENTER           ","1700 MEDICAL WAY                        ",,"SNELLVILLE                              ","GA                                      ","30278                                   ","GWINNETT                                ",,,,1166929,,,,,139,42447,13933,36725,735.200012207031,,2876,1495,7720
"110193","110193",1/1/2004,"01-JAN-04",12/31/2004,"31-DEC-04","As Submitted","NEWNAN HOSPITAL                         ","80 JACKSON STREET                       ","997                                     ","NEWNAN                                  ","GA                                      ","30264-                                  ","COWETA                                  ",,,,,,,,,100,36600,,,269.380004882812,,,,
"110194","110194",7/1/2004,"01-JUL-04",6/30/2005,"30-JUN-05","Settled","DONALSONVILLE HOSPITAL INC              ","102 HOSPITAL CIRCLE                     ","677                                     ","DONALSONVILLE                           ","GA                                      ","31745                                   ","SEMINOLE                                ",,,,309209,,,,,65,23725,3155,7544,243,,697,657,1947
"110198","110198",11/1/2003,"01-NOV-03",12/31/2003,"31-DEC-03","Settled","NORTH FULTON REGIONAL HOSPITAL          ","3000 HOSPITAL BLVD.                     ",,"ROSWELL                                 ","GA                                      ","30076                                   ","FULTON                                  ",,,,130927,,,,,134,8174,2947,7278,586.309997558594,,474,253,1911
"110198","110198",1/1/2004,"01-JAN-04",12/31/2004,"31-DEC-04","Settled","NORTH FULTON REGIONAL HOSPITAL          ","3000 HOSPITAL BLVD.                     ",,"ROSWELL                                 ","GA                                      ","30076                                   ","FULTON                                  ",,,,963602,,,,,128,46848,15468,38155,574.989990234375,,2822,1009,7830
"110200","110200",10/1/2003,"01-OCT-03",9/30/2004,"30-SEP-04","Settled","HUGHSTON SPORTS MEDICINE HOSPITAL       ","100 FRIST COURT                         ","7188                                    ","COLUMBUS                                ","GA                                      ","31909                                   ","MUSCOGEE                                ",,,,,,,,,72,26352,5836,11274,253.550003051758,,1417,60,3173
"110201","110201",7/1/2004,"01-JUL-04",6/30/2005,"30-JUN-05","Reopened","MACON NORTHSIDE HOSPITAL                ","400 CHARTER BLVD                        ",,"MACON                                   ","GA                                      ","31210                                   ","MACON                                   ",,,,549039,,,,,103,37595,8460,12271,237.149993896484,,1558,121,2440
"110203","110203",9/1/2004,"01-SEP-04",8/31/2005,"31-AUG-05","Settled w/Audit","WESLEY WOODS CENTER OF EMORY UNIV.      ","1821 CLIFTON ROAD                       ",,"ATLANTA                                 ","GA                                      ","30329                                   ","DEKALB                                  ",,433314,,,,,527610,122133,16,5840,3751,4180,283.5,,608,32,659
"110205","110205",7/1/2004,"01-JUL-04",6/30/2005,"30-JUN-05","Settled","NORTH GEORGIA MEDICAL CENTER            ","JASPER ROAD                             ","346                                     ","ELLIJAY                                 ","GA                                      ","30540                                   ","GILMER                                  ",,,,427286,,,,,40,14640,4370,6122,148.339996337891,,835,178,1109
"110209","110209",1/1/2004,"01-JAN-04",12/31/2004,"31-DEC-04","Settled","TURNING POINT                           ","319 EAST BYPASS                         ",,"MOULTRIE                                ","GA                                      ","31768                                   ","COLQUITT                                ",,,,200602,,,,,62,22692,3509,3882,73.5699996948242,,888,,1005
"110212","110212",1/1/2004,"01-JAN-04",12/31/2004,"31-DEC-04","Settled","SMITH HOSPITAL                          ","4280 NORTH VALDOSTA ROAD                ","10010                                   ","VALDOSTA                                ","GA                                      ","31602-                                  ","LOWNDES                                 ",,,,101614,297003,,,,29,10614,3443,8652,222,,822,657,2414
"110215","110215",7/1/2004,"01-JUL-04",6/30/2005,"30-JUN-05","Settled","PIEDMONT FAYETTE HOSPITAL               ","1255 HIGHWAY 54 WEST                    ",,"FAYETTEVILLE                            ","GA                                      ","30214                                   ","F                                       ",,,,,,,,,100,36500,14673,26770,725.950012207031,,3126,247,6416
"110219","110219",6/1/2004,"01-JUN-04",5/31/2005,"31-MAY-05","Settled","SOUTH FULTON MEDICAL CENTER             ","1170 CLEVELAND AVE                      ",,"EAST POINT                              ","GA                                      ","30344                                   ","FULTON                                  ",,122551,,5130101,,,95323,12746,281,102565,20590,48759,687.830017089844,,2981,2414,8151
"110223","110223",12/11/2003,"11-DEC-03",6/30/2004,"30-JUN-04","Settled","SOUTHERN CRESCENT HOSPITAL              ","11 UPPER RIVERDALE RD.  S.W. 6TH FLO    ",,"RIVERDALE                               ","GA                                      ","30274                                   ","CLAYTON                                 ",,,,,,,,,30,6090,982,1269,35.3699989318848,,40,,42
"110224","110224",5/3/2004,"03-MAY-04",10/31/2004,"31-OCT-04","Settled","REGENCY HOSPITAL OF MACON               ","700 SPRING STREET                       ",,"MACON                                   ","GA                                      ","31201                                   ","BIBB                                    ",,,,,,,,,34,6188,1353,2059,50.1300010681152,,55,,82
"110225","110225",6/3/2004,"03-JUN-04",6/30/2005,"30-JUN-05","As Submitted","PIEDMONT MOUNTAINSIDE HOSPITAL          ","1266 515 SOUTH                          ",,"JASPER                                  ","GA                                      ","30143-                                  ","PICKENS                                 ",,,,545883,,,,,35,13720,4976,8015,200.020004272461,,1125,533,2722
"111300","111300",7/1/2004,"01-JUL-04",6/30/2005,"30-JUN-05","Reopened","SWGRMC                                  ","109 RANDOLPH STREET                     ",,"CUTHBERT                                ","GA                                      ","31740                                   ","RANDOLPH                                ",,,,,,,,,25,9125,1010,1299,98.1699981689453,,139,24,240
"111301","111301",4/1/2004,"01-APR-04",3/31/2005,"31-MAR-05","Settled","TAYLOR-TELFAIR REGIONAL HOSP            ","ROUTEL HIGHWAY 341                      ",,"MCRAE                                   ","GA                                      ","31055-                                  ","TELFAIR                                 ",,,,,,,,,15,5475,2179,2963,102.860000610352,,502,74,786
"111302","111302",4/1/2004,"01-APR-04",3/31/2005,"31-MAR-05","Settled","BLECKLEY MEMORIAL HOSPITAL              ","408 PEACOCK STREET                      ","536                                     ","COCHRAN                                 ","GA                                      ","31014-                                  ","BLECKLEY                                ",,,,,,,,,15,5475,1557,2139,76.6100006103516,,334,64,550
"111303","111303",10/1/2003,"01-OCT-03",9/30/2004,"30-SEP-04","Settled","JASPER MEMORIAL HOSPITAL                ","898 COLLEGE STREET                      ",,"MONTICELLO                              ","GA                                      ","31064-                                  ","JASPER                                  ",,,,,,,,,12,4392,1089,1403,66.25,,202,22,302
"111304","111304",7/1/2004,"01-JUL-04",6/30/2005,"30-JUN-05","Settled","MORGAN MEMORIAL HOSPITAL                ","1077 SOUTH MAIN STREET                  ",,"MADISON                                 ","GA                                      ","30650-                                  ","MORGAN                                  ",,,,,,,,,20,7300,2874,3444,106.389999389648,,232,17,312
"111305","111305",7/1/2004,"01-JUL-04",6/30/2005,"30-JUN-05","Reopened","MILLER COUNTY HOSPITAL                  ","209 N. CUTHBERT ST                      ","7                                       ","COLQUITT                                ","GA                                      ","31737-                                  ","MILLER                                  ",,,,,,,,,25,9125,3409,5160,119.290000915527,,408,200,774
"111306","111306",7/1/2004,"01-JUL-04",6/30/2005,"30-JUN-05","Settled","EFFINGHAM HOSPITAL                      ","459 HIGHWAY 119 S.                      ","386                                     ","SPRINGFIELD                             ","GA                                      ","31329-0386                              ","EFFINGHAM                               ",,,,,,,,,25,9125,887,1081,131.449996948242,,142,3,208
"111308","111308",7/1/2004,"01-JUL-04",6/30/2005,"30-JUN-05","Settled","CLINCH MEMORIAL HOSPITAL                ","524 CARSWELL STREET                     ","516                                     ","HOMERVILLE                              ","GA                                      ","31634-                                  ","CLINCH                                  ",,,,,,,,,15,5475,979,1479,92,,187,58,311
"111309","111309",4/1/2004,"01-APR-04",3/31/2005,"31-MAR-05","Settled","CALHOUN MEMORIAL HOSPITAL               ","209 ACADEMY AVE                         ","R                                       ","ARLINGTON                               ","GA                                      ","39813-                                  ","CALHOUN                                 ",,,,,,,,,25,9125,1157,1540,85.3300018310547,,204,58,324
"111310","111310",11/1/2003,"01-NOV-03",10/31/2004,"31-OCT-04","Reopened","PEACH REGIONAL MEDICAL CENTER           ","601 BLUE BIRD AVENUE                    ","1799                                    ","FORT VALLEY                             ","GA                                      ","31030                                   ","PEACH                                   ",,,,,,,,,25,9150,1047,1750,115.800003051758,,254,85,476
"111311","111311",7/1/2004,"01-JUL-04",6/30/2005,"30-JUN-05","Settled","JENKINS COUNTY HOSPITAL                 ","931 EAST WINTHROPE AVENUE               ",,"MILLEN                                  ","GA                                      ","30442-                                  ","JENKINS                                 ",,,,,,,,,15,5475,1960,2672,84,,407,77,635
"111312","111312",7/1/2004,"01-JUL-04",6/30/2005,"30-JUN-05","Settled","SCREVEN COUNTY HOSPITAL                 ","215 MIMS ROAD                           ",,"SYLVANIA                                ","GA                                      ","30467-                                  ","SCREVEN                                 ",,,,,,,,,25,9125,1812,2306,82.6900024414062,,399,49,587
"111313","111313",10/1/2003,"01-OCT-03",9/30/2004,"30-SEP-04","Settled","PUTNAM GENERAL HOSPITAL                 ","LAKE OCONEE PARWAY                      ","4330                                    ","EATONTON                                ","GA                                      ","31024-                                  ","PUTNAM                                  ",,,,,,,,,25,9150,2240,3219,114,,572,100,960
"111314","111314",10/1/2003,"01-OCT-03",9/30/2004,"30-SEP-04","Reopened","EARLY MEMORIAL HOSPITAL                 ","11740 COLUMBIA STREET                   ",,"BLAKELY                                 ","GA                                      ","39823                                   ","EARLY                                   ",,,,,,,,,25,9150,2423,4884,117.379997253418,,147,171,359
"111315","111315",7/1/2004,"01-JUL-04",6/30/2005,"30-JUN-05","Reopened","CHARLTON MEMORIAL HOSPITAL              ","1203 NORTH THIRD ST                     ","188                                     ","FOLKSTON                                ","GA                                      ","31537-                                  ","CHARLTON                                ",,,,,,,,,15,5475,1418,1658,109.870002746582,,166,19,261
"111316","111316",1/1/2004,"01-JAN-04",7/18/2004,"18-JUL-04","Settled","GEORGIA BAPTIST MERIWETHER HOSPITAL     ","5995 SPRING STREET                      ","8                                       ","WARM SPRINGS                            ","GA                                      ","31830-                                  ","MERIWETHER                              ",,,,,,,,,25,5000,1179,1737,122.069999694824,,189,83,337
"111316","111316",7/19/2004,"19-JUL-04",12/31/2004,"31-DEC-04","Settled","WARM SPRINGS MEDICAL CENTER             ","5995 SPRING STREET                      ","8                                       ","WARM SPRINGS                            ","GA                                      ","31830                                   ","MERIWETHER                              ",,,,,,,,,25,4150,949,1249,100,,175,74,297
"111318","111318",10/1/2003,"01-OCT-03",9/30/2004,"30-SEP-04","Reopened","MONROE COUNTY HOSPITAL                  ","88 MARTIN LUTHER KING JR DRIVE          ","1068                                    ","FORSYTH                                 ","GA                                      ","31029                                   ","MONROE                                  ",,,,,,,,,25,9150,2570,3159,104.5,,513,44,727
"111319","111319",1/1/2004,"01-JAN-04",12/31/2004,"31-DEC-04","Reopened","SYLVAN GROVE HOSPITAL                   ","1050 MCDONOUGH ROAD                     ",,"JACKSON                                 ","GA                                      ","30233                                   ","BUTTS                                   ",,,,,,,,,25,9150,2805,3152,68.8000030517578,,222,37,502
"111320","111320",7/1/2004,"01-JUL-04",6/30/2005,"30-JUN-05","Reopened","HIGGINS GENERAL HOSPITAL                ","200 ALLEN MEMORIAL HIGHWAY              ","655                                     ","BREMEN                                  ","GA                                      ","30110                                   ","H                                       ",,,,,,,,,15,5475,1517,2260,128.759994506836,,448,83,752
"111321","111321",10/1/2003,"01-OCT-03",9/30/2004,"30-SEP-04","Settled w/Audit","WHEELER COUNTY HOSPITAL                 ","THIRD STREET                            ","398                                     ","GLENWOOD                                ","GA                                      ","30428                                   ","WHEELER                                 ",,,,,,,,,40,14640,2175,3133,104.209999084473,,390,114,997
"111322","111322",10/1/2003,"01-OCT-03",9/30/2004,"30-SEP-04","Reopened","STEWART WEBSTER                         ","300 ALSTON STREET                       ",,"RICHLAND                                ","GA                                      ","31825                                   ","STEWART                                 ",,,,,,,,,31,11315,2126,2777,68.4899978637695,,359,88,642
"111323","111323",1/1/2004,"01-JAN-04",12/31/2004,"31-DEC-04","Reopened","TATTNALL COMMUNITY HOSPITAL             ","ROUTE 1 HWY 121                         ",,"REIDSVILLE                              ","GA                                      ","30453                                   ","TATTNALL                                ",,,,,,,,,25,9125,1258,1686,82.1100006103516,,251,74,429
"111324","111324",5/1/2004,"01-MAY-04",4/30/2005,"30-APR-05","Settled","CHATUGE REGIONAL HOSPITAL               ","110 N MAIN STREET                       ","509                                     ","HIAWASSEE                               ","GA                                      ","30546-0509                              ","TOWNS                                   ",,,,,,,,,25,9125,1390,1713,84.6500015258789,,377,14,499
"111325","111325",5/1/2004,"01-MAY-04",4/30/2005,"30-APR-05","Settled","WILLS MEMORIAL HOSPITAL                 ","120 GORDON STREET                       ","370                                     ","WASHINGTON                              ","GA                                      ","30673-                                  ","WILKES                                  ",,,,,,,,,25,9125,4844,6291,133.300003051758,,641,220,1226
"111326","111326",10/1/2003,"01-OCT-03",9/30/2004,"30-SEP-04","Settled","LOUIS SMITH MEMORIAL HOSPITAL           ","852 W THIGPEN AVENUE                    ",,"LAKELAND                                ","GA                                      ","31635                                   ","LANIER                                  ",,,,,,,,,25,9150,2983,4054,102.230003356934,,422,117,768
"111327","111327",7/1/2004,"01-JUL-04",6/30/2005,"30-JUN-05","Settled","BACON COUNTY HOSPITAL                   ","302 SOUTH WAYNE STREET                  ","1987                                    ","ALMA                                    ","GA                                      ","31510-                                  ","BACON                                   ",,,,,,,,,25,9125,3676,5649,195.940002441406,,836,264,1498
"111328","111328",8/1/2004,"01-AUG-04",7/31/2005,"31-JUL-05","Settled","PHOEBE WORTH MEDICAL CENTER             ","807 SOUTH ISABELLA STREET               ",,"SYLVESTER                               ","GA                                      ","31791                                   ","WORTH                                   ",,,,,,,,,25,9125,2867,3890,117.419998168945,,248,156,480
"111329","111329",8/1/2004,"01-AUG-04",8/31/2005,"31-AUG-05","Settled","MINNIE G. BOSWELL MEM HOSPITAL          ","1201 SILOAM RD                          ",,"GREENSBORO                              ","GA                                      ","30642                                   ","GREENE                                  ",,,,,,,,,25,9900,2584,4330,119.230003356934,,289,316,782
"111330","111330",10/1/2003,"01-OCT-03",9/30/2004,"30-SEP-04","Reopened","POLK MEDICAL CENTER                     ","424 NORTH MAIN STREET                   ",,"CEDARTOWN                               ","GA                                      ","30125                                   ","POLK                                    ",,,,,,,,,22,8052,1513,1913,93.9300003051758,,360,30,506
"111331","111331",10/1/2003,"01-OCT-03",9/30/2004,"30-SEP-04","Reopened","MITCHELL COUNTY HOSPITAL                ","90 STEPHENS STREET                      ","360                                     ","CAMILLA                                 ","GA                                      ","31728                                   ","MITCHELL                                ",,,,,,,,,25,9150,3555,5912,138.529998779297,,220,404,708
"111332","111332",10/1/2003,"01-OCT-03",9/30/2004,"30-SEP-04","Reopened","BROOKS COUNTY HOSPITAL                  ","903 NORTH COURT STREET                  ","5000                                    ","QUITMAN                                 ","GA                                      ","31643                                   ","BROOKS                                  ",,,,,,,,,25,9150,5263,6814,97.3099975585938,,369,92,598
"111335","111335",9/30/2004,"30-SEP-04",11/30/2004,"30-NOV-04","As Submitted","LIBERTY REGIONAL MEDICAL CENTER         ","462 E.G. MILES PARKWAY                  ","919                                     ","HINESVILLE                              ","GA                                      ","31313-                                  ","LIBERTY                                 ",,,,,,,,,23,1403,194,854,296.109985351562,,47,168,345
"112000","112000",7/1/2004,"01-JUL-04",6/30/2005,"30-JUN-05","Settled","ROOSEVELT WARM SPRINGS INSTITUTE        ","6135 ROOSEVELT HIGHWAY                  ","1000                                    ","WARM SPRINGS                            ","GA                                      ","31830-0268                              ","MERIWETHER                              ",,,,,,,,,121,44165,12589,19115,461,,463,87,684
"112003","112003",4/1/2004,"01-APR-04",3/31/2005,"31-MAR-05","Settled","SHEPHERD CENTER                         ","2020 PEACHTREE RD NW                    ",,"ATLANTA                                 ","GA                                      ","30309-                                  ","FULTON                                  ",,,,,,,,,100,36500,2469,30224,757.010009765625,,73,123,735
"112004","112004",9/1/2004,"01-SEP-04",8/31/2005,"31-AUG-05","Reopened","KINDRED HOSPITAL - ATLANTA              ","705 JUNIPER STREET NE                   ",,"ATLANTA                                 ","GA                                      ","30365                                   ","FULTON                                  ",,,,,,,,,72,26280,9216,14801,152,,281,71,422
"112005","112005",9/1/2004,"01-SEP-04",8/31/2005,"31-AUG-05","As Submitted","WESLEY WOODS LONG TERM HOSPITAL         ","1821 CLIFTON ROAD NE                    ",,"ATLANTA                                 ","GA                                      ","30329-                                  ","DEKALB                                  ",,,,,,,15286,,18,6570,3189,5132,371.5,,117,37,195
"112006","112006",7/1/2004,"01-JUL-04",6/30/2005,"30-JUN-05","Settled","DECATUR HOSPITAL                        ","450 CANDLER STREET                      ",,"DECATUR                                 ","GA                                      ","30030-                                  ","DEKALB                                  ",,,,,,,,,45,16425,6211,9161,153.699996948242,,206,2,319
"112007","112007",7/1/2004,"01-JUL-04",6/30/2005,"30-JUN-05","Settled","KENNESTONE HOSPITAL AT WINDY HILL       ","2540 WINDY HILL ROAD SE                 ",,"MARIETTA                                ","GA                                      ","30067-                                  ","COBB                                    ",,,,,,,,,35,12775,5001,7842,217.600006103516,,152,8,248
"112008","112008",11/1/2003,"01-NOV-03",10/31/2004,"31-OCT-04","Reopened","SSH - AUGUSTA                           ","3651 WHEELER ROAD                       ",,"AUGUSTA                                 ","GA                                      ","30909                                   ","RICHMOND                                ",,,,,,,,,69,25254,11459,14161,135.820007324219,,424,,521
"112009","112009",1/1/2004,"01-JAN-04",12/31/2004,"31-DEC-04","Reopened","SSH - ATLANTA                           ","550 PEACHTREE ST                        ",,"ATLANTA                                 ","GA                                      ","30365                                   ","FULTON                                  ",,,,,,,,,30,10980,5088,8653,81.1100006103516,,158,2,264
"112010","112010",7/1/2004,"01-JUL-04",6/30/2005,"30-JUN-05","As Submitted","THE SPECIALTY HOSPITAL                  ","304 TURNER MCCALL BLVD                  ","5266                                    ","ROME                                    ","GA                                      ","30162-                                  ","FLOYD                                   ",,,,,,,,,20,7420,6215,7031,52.4300003051758,,220,,247
"112011","112011",5/1/2004,"01-MAY-04",4/30/2005,"30-APR-05","Settled","SSH - SAVANNAH  INC.                    ","5353 REYNOLDS ST.                       ",,"SAVANNAH                                ","GA                                      ","31405                                   ","CHATHAM                                 ",,,,,,,,,40,14600,6914,8320,58.3899993896484,,257,,310
"112012","112012",1/1/2004,"01-JAN-04",12/31/2004,"31-DEC-04","Settled","COLUMBUS SPECIALTY HOSPITAL             ","710 MEDICAL CENTER STREET               ",,"COLUMBUS                                ","GA                                      ","31901-                                  ","MUSCOGEE                                ",,,,,,,,,30,10980,6008,6973,45.75,,236,,262
"112013","112013",4/1/2004,"01-APR-04",3/31/2005,"31-MAR-05","Settled","SSH - AUGUSTA UH                        ","1350 WALTON WAY                         ",,"AUGUSTA                                 ","GA                                      ","30901                                   ","RICHMOND                                ",,,,,,,,,30,10950,5754,6839,58.6599998474121,,233,,257
"112014","112014",3/1/2004,"01-MAR-04",2/28/2005,"28-FEB-05","Settled","REGENCY HOSPITAL OF S. ATLANTA          ","1136 CLEVELAND AVE.  SUITE 217          ",,"ATLANTA                                 ","GA                                      ","30344-                                  ","FULTON                                  ",,,,,,,,,40,14600,7771,9381,81.9400024414062,,257,,294
"112015","112015",7/1/2004,"01-JUL-04",6/30/2005,"30-JUN-05","Settled","SOUTHERN CRESCENT HOSPITAL              ","11 UPPER RIVERDALE RD  SW  6TH FLOOR    ",,"RIVERDALE                               ","GA                                      ","30274                                   ","CLAYTON                                 ",,,,,,,,,30,10950,4862,5440,40.7099990844727,,170,,193
"113026","113026",7/1/2004,"01-JUL-04",6/30/2005,"30-JUN-05","Settled","GEORGIA REHABILITATION HOSPITAL         ","1335 INDEPENDENCE DRIVE                 ",,"AUGUSTA                                 ","GA                                      ","30901-2247                              ","RICHMOND                                ",,,,,,,,,58,21170,10063,15231,232.080001831055,,788,92,1164
"113027","113027",1/1/2004,"01-JAN-04",12/31/2004,"31-DEC-04","Reopened","HEALTHSOUTH CENTRAL GA REHAB            ","3551 NORTHSIDE DRIVE                    ",,"MACON                                   ","GA                                      ","31210                                   ","BIBB                                    ",,,,,,,,,58,21228,13276,17184,172.869995117188,,830,,1079
"113300","113300",1/1/2004,"01-JAN-04",12/31/2004,"31-DEC-04","Settled","CHILDRENS HEALTHCARE EGLESTON           ","1405 CLIFTON ROAD                       ",,"ATLANTA                                 ","GA                                      ","30322-1101                              ","DEKALB                                  ",,,,,,,42891,6288,212,77592,660,57566,1626.5,,93,4684,9556
"113301","113301",1/1/2004,"01-JAN-04",12/31/2004,"31-DEC-04","Settled","CHILDRENS HEALTHCARE SCOTTISH RITE      ","1001 JOHNSON FERRY RD                   ",,"ATLANTA                                 ","GA                                      ","30342-1600                              ","FULTON                                  ",,,,,,,,,196,71736,20,59100,1796.88000488281,,2,4420,11905
"114010","114010",1/1/2004,"01-JAN-04",12/31/2004,"31-DEC-04","Reopened","PEACHFORD                               ","2151 PEACHFORD ROAD                     ",,"ATLANTA                                 ","GA                                      ","30338                                   ","FULTON                                  ",,,,,,,,,184,67344,18191,43903,244.940002441406,,1445,,5639
"114012","114012",9/1/2004,"01-SEP-04",8/31/2005,"31-AUG-05","Settled","RIDGEVIEW INSTITUTE                     ","3995 SOUTH COBB DRIVE                   ",,"SMYRNA                                  ","GA                                      ","30080                                   ","COBB                                    ",,,,,,,,,80,29200,5227,24873,331.200012207031,,713,,3863
"114013","114013",7/1/2004,"01-JUL-04",6/30/2005,"30-JUN-05","Settled","WEST CENTRAL GA REGIONAL HOSP           ","3000 SCHATULGA ROAD                     ","12435                                   ","COLUMBUS                                ","GA                                      ","31905-1035                              ","MUSCOGEE                                ",,,,,,,,,190,69350,2463,38397,339,,273,,2390
"114014","114014",7/1/2004,"01-JUL-04",6/30/2005,"30-JUN-05","Settled","NORTHWEST GA REGIONAL HOSPITAL          ","1305 REDMOND ROAD                       ",,"ROME                                    ","GA                                      ","30165-                                  ","FLOYD                                   ",,,,,,,,,130,47450,3269,48518,140,,316,,3648
"114015","114015",7/1/2004,"01-JUL-04",6/30/2005,"30-JUN-05","Reopened","COLISEUM PSYCHIATRIC CENTER             ","340 HOSPITAL DRIVE                      ",,"MACON                                   ","GA                                      ","31201                                   ","BIBB                                    ",,,,,,,,,32,11680,4992,9188,91.2900009155273,,508,,1133
"114016","114016",1/1/2004,"01-JAN-04",12/31/2004,"31-DEC-04","Settled","FOCUS HEALTHCARE OF GA                  ","2927 DEMERE RD                          ",,"ST SIMONS ISLAND                        ","GA                                      ","31522-                                  ","GLENN                                   ",,,,,,,,,101,36966,5437,20091,161.25,,467,,2163
